"strongs_number","original_word","english_translation","transliteration","translated_word","word"
"H7348","רְחוּם","Rehum","Rᵉchûwm","ريهم","وَرَحُومُ"
"H7354","רָחֵל","Rachel","Râchêl","راشيل","بِرَاحِيلَ"
"H7354","רָחֵל","Rachel","Râchêl","راشيل","رَاحِيلَ"
"H7354","רָחֵל","Rachel","Râchêl","راشيل","رَاحِيلُ"
"H7354","רָחֵל","Rachel","Râchêl","راشيل","عَلَى رَاحِيلَ"
"H7354","רָחֵל","Rachel","Râchêl","راشيل","كَرَاحِيلَ"
"H7354","רָחֵל","Rachel","Râchêl","راشيل","لِرَاحِيلَ"
"H7354","רָחֵל","Rachel","Râchêl","راشيل","وَأَمَّا رَاحِيلُ"
"H7354","רָחֵל","Rachel","Râchêl","راشيل","وَرَاحِيلَ"
"H7354","רָחֵל","Rachel","Râchêl","راشيل","وَرَاحِيلُ"
"H7354","רָחֵל","Rachel","Râchêl","راشيل","وَكَانَتْ رَاحِيلُ"
"H7357","רַ֫חַם","Raham","Racham","رحم","رَاقَمَ"
"H7380","רִיבַי","Ribai","Rîybay","ريباي","رِيبَايَ"
"H7394","רֵכָב","Rechab","Rêkâb","رحاب","رَكَابٍ"
"H7394","רֵכָב","Rechab","Rêkâb","رحاب","رَكَابَ"
"H7394","רֵכָב","Rechab","Rêkâb","رحاب","رَكَابُ"
"H7397","רֵכָבִי","Rechabite","Rêkâh","Rechah","الرَّكَابِيِّينَ"
"H7397","רֵכָה","Rechah","Rêkâh","Rechah","الرَّكَابِيِّينَ"
"H7397","רֵכָבִי","Rechabite","Rêkâh","Rechabite","الرَّكَابِيِّينَ"
"H7397","רֵכָה","Rechah","Rêkâh","Rechabite","الرَّكَابِيِّينَ"
"H7397","רֵכָבִי","Rechabite","Rêkâh","Rechah","رَيْكَةَ"
"H7397","רֵכָה","Rechah","Rêkâh","Rechah","رَيْكَةَ"
"H7397","רֵכָבִי","Rechabite","Rêkâh","Rechabite","رَيْكَةَ"
"H7397","רֵכָה","Rechah","Rêkâh","Rechabite","رَيْكَةَ"
"H7403","רָכָל","Racal","Râkâl","راكال","فِي رَاخَالَ"
"H7410","רָם","Ram","Râm","كبش","رَامَ"
"H7410","רָם","Ram","Râm","كبش","رَامٍ"
"H7410","רָם","Ram","Râm","كبش","وَرَامُ"
"H7414","רָמָה","Ramah","Râmâh","الرامة","إِلَى الرَّامَةِ"
"H7414","רָמָה","Ramah","Râmâh","الرامة","الرَّامَةَ"
"H7414","רָמָה","Ramah","Râmâh","الرامة","الرَّامَةِ"
"H7414","רָמָה","Ramah","Râmâh","الرامة","الرَّامَةُ"
"H7414","רָמָה","Ramah","Râmâh","الرامة","رَامَةِ"
"H7414","רָמָה","Ramah","Râmâh","الرامة","فِي الرَّامَةِ"
"H7414","רָמָה","Ramah","Râmâh","الرامة","فِي رَامُوتَ"
"H7414","רָמָה","Ramah","Râmâh","الرامة","وَالرَّامَةَ"
"H7414","רָמָה","Ramah","Râmâh","الرامة","وَالرَّامَةُ"
"H7414","רָמָה","Ramah","Râmâh","الرامة","وَرَامَةَ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","إِلَى رِمُّونَ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","إِلَى رِمُّونَ"
"H7417","רִמּוֹן, רִמּוֹנוֹ","Rimmon","Rimmôwn","ريمون","إِلَى رِمُّونَ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","إِلَى رِمُّونَ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","إِلَى رِمُّونَ"
"H7417","רִמּוֹן, רִמּוֹנוֹ","Rimmon","Rimmôwn","ريمون","إِلَى رِمُّونَ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","إِلَى رِمُّونَ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","إِلَى رِمُّونَ"
"H7417","רִמּוֹן, רִמּוֹנוֹ","Rimmon","Rimmôwn","ريمون","إِلَى رِمُّونَ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","رِمُّونَ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","رِمُّونَ"
"H7417","רִמּוֹן, רִמּוֹנוֹ","Rimmon","Rimmôwn","ريمون","رِمُّونَ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","رِمُّونَ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","رِمُّونَ"
"H7417","רִמּוֹן, רִמּוֹנוֹ","Rimmon","Rimmôwn","ريمون","رِمُّونَ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","رِمُّونَ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","رِمُّونَ"
"H7417","רִמּוֹן, רִמּוֹנוֹ","Rimmon","Rimmôwn","ريمون","رِمُّونَ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","رِمُّونُو"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","رِمُّونُو"
"H7417","רִמּוֹן, רִמּוֹנוֹ","Rimmon","Rimmôwn","ريمون","رِمُّونُو"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","رِمُّونُو"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","رِمُّونُو"
"H7417","רִמּוֹן, רִמּוֹנוֹ","Rimmon","Rimmôwn","ريمون","رِمُّونُو"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","رِمُّونُو"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","رِمُّونُو"
"H7417","רִמּוֹן, רִמּוֹנוֹ","Rimmon","Rimmôwn","ريمون","رِمُّونُو"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","وَرِمُّونُ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","وَرِمُّونُ"
"H7417","רִמּוֹן, רִמּוֹנוֹ","Rimmon","Rimmôwn","ريمون","وَرِمُّونُ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","وَرِمُّونُ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","وَرِمُّونُ"
"H7417","רִמּוֹן, רִמּוֹנוֹ","Rimmon","Rimmôwn","ريمون","وَرِمُّونُ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","وَرِمُّونُ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","وَرِمُّونُ"
"H7417","רִמּוֹן, רִמּוֹנוֹ","Rimmon","Rimmôwn","ريمون","وَرِمُّونُ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","وَرِمُّونَ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","وَرِمُّونَ"
"H7417","רִמּוֹן, רִמּוֹנוֹ","Rimmon","Rimmôwn","ريمون","وَرِمُّونَ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","وَرِمُّونَ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","وَرِمُّونَ"
"H7417","רִמּוֹן, רִמּוֹנוֹ","Rimmon","Rimmôwn","ريمون","وَرِمُّونَ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","وَرِمُّونَ"
"H7417","רִמּוֹן","Rimmon","Rimmôwn","ريمون","وَرِمُّونَ"
"H7417","רִמּוֹן, רִמּוֹנוֹ","Rimmon","Rimmôwn","ريمون","وَرِمُّونَ"
"H7418","רָמוֹת","Ramoth","Râmôwth","راموت","إِلَى رَامُوتَ"
"H7418","רָמוֹת","Ramoth","Râmôwth","راموت","رَامُوتَ"
"H7418","רָמוֹת","Ramoth","Râmôwth","راموت","رَامُوتِ"
"H7418","רָמוֹת","Ramoth","Râmôwth","راموت","عَلَى رَامُوتَ"
"H7418","רָמוֹת","Ramoth","Râmôwth","راموت","فِي رَامُوتَ"
"H7418","רָמוֹת","Ramoth","Râmôwth","راموت","فِي رَامُوتِ"
"H7422","רַמְיָה","Ramiah","Ramyâh","راميا","رَمْيَا"
"H7425","רְמַלְיָ֜הוּ","Remaliah","Rᵉmalyâhûw","رمليا","رَمَلْيَا"
"H7428","רִמֹּן פָּ֑רֶץ","Rimmon-perez","Rimmôn Perets","ريمون بيريز","فِي رِمُّونَ فَارِصَ"
"H7428","רִמֹּן פָּ֑רֶץ","Rimmon-perez","Rimmôn Perets","ريمون بيريز","مِنْ رِمُّونَ فَارِصَ"
"H7432","רֶמֶת","Remeth","Remeth","ريميث","وَرَمَةَ"
"H7433","רָמֹת","Ramoth","Râmôth Gilʻâd","راموت","يَجَرْ سَهْدُوثَا"
"H7433","רָמֹת","Ramoth","Râmôth Gilʻâd","راموت","رَامُوتُ"
"H7434","רָמַת הַמִּצְפֶּה","Ramath-mizpeh","Râmath ham-Mit-speh","راماث ميزبيه","رَامَةِ الْمِصْفَاةِ"
"H7436","רָמָתַיִם צוֹפִים","Ramathaim-zophim","Râmâthayim Tsôwphîym","راماتايم زوفيم","رَامَتَايِمَ صُوفِيمَ"
"H7437","רָמַת לֶחִי","Ramath-lehi","Râmath Lechîy","راما ليحي","رَمَتَ لَحْيٍ"
"H7441","רִנָּה","Rinnah","Rinnâh","رينة","وَرِنَّةُ"
"H7446","רִסָּה","Rissah","Riççâh","ريسة","فِي رِسَّةَ"
"H7446","רִסָּה","Rissah","Riççâh","ريسة","مِنْ رِسَّةَ"
"H7449","רֶ֫סֶן","Resen","Reçen","ريسين","وَرَسَنَ"
"H7466","רְעוּ","Reu","Rᵉʻûw","Reu","رَعُو"
"H7466","רְעוּ","Reu","Rᵉʻûw","Reu","رَعُوَ"
"H7467","רְעוּאֵל","Reuel","Rᵉʻûwʼêl","رويل","رَعُوئِيلَ"
"H7467","רְעוּאֵל","Reuel","Rᵉʻûwʼêl","رويل","وَرَعُوئِيلُ"
"H7472","רֵעִי","Rei","Rêʻîy","ري","وَرِيعِي"
"H7480","רְעֵלָיָה","Reelaiah","Rᵉʻêlâyâh","ريلاية","رَعْلاَيَا"
"H7484","רַעְמָה","Raamah","Raʻmâh","رامة","رَعَمَا"
"H7484","רַעְמָה","Raamah","Raʻmâh","رامة","رَعْمَةَ"
"H7484","רַעְמָה","Raamah","Raʻmâh","رامة","وَرَعَمَا"
"H7484","רַעְמָה","Raamah","Raʻmâh","رامة","وَرَعْمَةَ"
"H7484","רַעְמָה","Raamah","Raʻmâh","رامة","وَرَعْمَةُ"
"H7485","רַעַמְיָה","Raamiah","Raʻamyâh","رعامية","رَعَمْيَا"
"H7486","רַֽעַמְסֵס","Rameses","Raʻmᵉçêç","رعمسيس","رَعَمْسِيسَ"
"H7486","רַֽעַמְסֵס","Rameses","Raʻmᵉçêç","رعمسيس","مِنْ رَعَمْسِيسَ"
"H7486","רַֽעַמְסֵס","Rameses","Raʻmᵉçêç","رعمسيس","وَرَعَمْسِيسَ"
"H7498","רָפָא","Rapha","Râphâʼ","رافا","وَرَافَا"
"H7498","רָפָא","Rapha","Râphâʼ","رافا","وَرَافَةَ"
"H7501","רְפָאֵל","Rephael","Rᵉphâʼêl","رفائيل","وَرَفَائِيلُ"
"H7505","רָפוּא","Raphu","Râphûwʼ","رافو","رَافُو"
"H7506","רֶ֫פַח","Rephah","Rephach","رفحة","وَرَفَحُ"
"H7508","רְפִידִים","Rephidim","Rᵉphîydîym","رفيديم","فِي رَفِيدِيمَ"
"H7508","רְפִידִים","Rephidim","Rᵉphîydîym","رفيديم","مِنْ رَفِيدِيمَ"
"H7509","רְפָיָה","Rephaiah","Rᵉphâyâh","رفاهية","رَفَايَا"
"H7509","רְפָיָה","Rephaiah","Rᵉphâyâh","رفاهية","وَرَفَايَا"
"H7525","רִצְיָא","Rizia","Ritsyâʼ","ريزية","وَرَصِيَا"
"H7526","רְצִין","Rezin","Rᵉtsîyn","رزين","أَنَّ رَصِينَ"
"H7526","רְצִין","Rezin","Rᵉtsîyn","رزين","بِرَصِينَ"
"H7526","רְצִין","Rezin","Rᵉtsîyn","رزين","رَصِينَ"
"H7526","רְצִין","Rezin","Rᵉtsîyn","رزين","رَصِينُ"
"H7530","רֶ֫צֶף","Rezeph","Retseph","ريزيف","وَرَصَفَ"
"H7530","רֶ֫צֶף","Rezeph","Retseph","ريزيف","وَرَصْفَ"
"H7532","רִצְפָּה","Rizpah","Ritspâh","رزفة","رِصْفَةَ"
"H7532","רִצְפָּה","Rizpah","Ritspâh","رزفة","رِصْفَةُ"
"H7542","רַקּוֹן","Rakkon","Raqqôwn","راكون","وَالرَّقُّونَ"
"H7552","רֶ֫קֶם","Rekem","Reqem","ريكيم","وَرَاقَمَ"
"H7552","רֶ֫קֶם","Rekem","Reqem","ريكيم","وَرَاقَمُ"
"H7552","רֶ֫קֶם","Rekem","Reqem","ريكيم","وَرَاقِمَ"
"H7557","רַקַּת","Rakkath","Raqqath","ركاث","وَرَقَّةُ"
"H7566","רֶ֫שֶׁף","Resheph","Resheph","Resheph","وَرَشَفُ"
"H7575","רִתְמָה","Rithmah","Rithmâh","رثمة","فِي رِثْمَةَ"
"H7575","רִתְמָה","Rithmah","Rithmâh","رثمة","مِنْ رِثْمَةَ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","أَشَاوُلُ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","شَاوُلُ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","أَنَّ شَاوُلَ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","بِشَاوُلَ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","شَأُولُ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","شَاوُلَ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","فَإِنَّ شَاوُلَ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","كَانَ شَاوُلُ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","لأَنَّ شَاوُلَ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","لِشَأُولَ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","لِشَاوُلَ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","مَعَ شَاوُلَ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","مِنْ شَاوُلَ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","هَلْ شَاوُلُ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","وَأَمَّا شَاوُلُ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","وَأَنَّ شَاوُلَ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","وَشَأُولُ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","وَشَاوُلُ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","وَكَانَ شَاوُلُ"
"H7586","שָׁאוּל","Saul","Shâʼûwl","شاول","وَكَانَتْ لِشَاوُلَ"
"H7594","שְׁאָל","Sheal","Shᵉʼâl","شيل","وَشَآلُ"
"H7609","שֶׁאֱרָה","Sheerah","Sheʼĕrâh","شيرة","شِيرَةُ"
"H7610","שְׁאָר יָשׁוּב","Shear-jashub","Shᵉʼâr Yâshûwb","قص جاشوب","وَشَآرَ يَاشُوبَ"
"H7614","שְׁבָא","Sheba","Shᵉbâʼ","شيبا","السَّبَئِيُّونَ"
"H7614","שְׁבָא","Sheba","Shᵉbâʼ","شيبا","سَبَا"
"H7614","שְׁבָא","Sheba","Shᵉbâʼ","شيبا","سَبَاءٍ"
"H7614","שְׁבָא","Sheba","Shᵉbâʼ","شيبا","شَبَا"
"H7614","שְׁבָא","Sheba","Shᵉbâʼ","شيبا","مِنْ شَبَا"
"H7614","שְׁבָא","Sheba","Shᵉbâʼ","شيبا","وَشَبَا"
"H7619","שְׁבוּאֵל","Shebuel","Shᵉbûwʼêl","شيبويل","شَبُوئِيلُ"
"H7619","שְׁבוּאֵל","Shebuel","Shᵉbûwʼêl","شيبويل","شُوبَائِيلُ"
"H7619","שְׁבוּאֵל","Shebuel","Shᵉbûwʼêl","شيبويل","شُوبَائِيلَ"
"H7619","שְׁבוּאֵל","Shebuel","Shᵉbûwʼêl","شيبويل","كَانَ شَبُوئِيلُ"
"H7619","שְׁבוּאֵל","Shebuel","Shᵉbûwʼêl","شيبويل","لِشُوبَائِيلَ"
"H7619","שְׁבוּאֵל","Shebuel","Shᵉbûwʼêl","شيبويل","وَشَبُوئِيلُ"
"H7627","שְׁבָט","Shebat","Shᵉbâṭ","شبات","شَبَاطَ"
"H7629","שֹׁבִי","Shobi","Shôbîy","شوبي","أَنَّ شُوبِيَ"
"H7630","שֹׁבָ֑י","Shobai","Shôbay","شوباي","شُوبَايَ"
"H7634","שָֽׂכְיָה","Shachia","Shobyâh","شاشيه","وَشَبْيَا"
"H7641","שִׁבֹּ֫לֶת","stream","shibbôl","أذن","السَّنَابِلَ"
"H7641","שִׁבֹּ֫לֶת","ear","shibbôl","أذن","السَّنَابِلَ"
"H7641","שִׁבֹּ֫לֶת","stream","shibbôl","تدفق","السَّنَابِلَ"
"H7641","שִׁבֹּ֫לֶת","ear","shibbôl","تدفق","السَّنَابِلَ"
"H7641","שִׁבֹּ֫לֶת","stream","shibbôl","أذن","السَّنَابِلُ"
"H7641","שִׁבֹּ֫לֶת","ear","shibbôl","أذن","السَّنَابِلُ"
"H7641","שִׁבֹּ֫לֶת","stream","shibbôl","تدفق","السَّنَابِلُ"
"H7641","שִׁבֹּ֫לֶת","ear","shibbôl","تدفق","السَّنَابِلُ"
"H7641","שִׁבֹּ֫לֶת","stream","shibbôl","أذن","السُّنْبُلَةِ"
"H7641","שִׁבֹּ֫לֶת","ear","shibbôl","أذن","السُّنْبُلَةِ"
"H7641","שִׁבֹּ֫לֶת","stream","shibbôl","تدفق","السُّنْبُلَةِ"
"H7641","שִׁבֹּ֫לֶת","ear","shibbôl","تدفق","السُّنْبُلَةِ"
"H7641","שִׁבֹּ֫לֶת","stream","shibbôl","أذن","سَنَابِلَ"
"H7641","שִׁבֹּ֫לֶת","ear","shibbôl","أذن","سَنَابِلَ"
"H7641","שִׁבֹּ֫לֶת","stream","shibbôl","تدفق","سَنَابِلَ"
"H7641","שִׁבֹּ֫לֶת","ear","shibbôl","تدفق","سَنَابِلَ"
"H7641","שִׁבֹּ֫לֶת","stream","shibbôl","أذن","سَيْلُ"
"H7641","שִׁבֹּ֫לֶת","ear","shibbôl","أذن","سَيْلُ"
"H7641","שִׁבֹּ֫לֶת","stream","shibbôl","تدفق","سَيْلُ"
"H7641","שִׁבֹּ֫לֶת","ear","shibbôl","تدفق","سَيْلُ"
"H7641","שִׁבֹּ֫לֶת","stream","shibbôl","أذن","شِبُّولَتْ"
"H7641","שִׁבֹּ֫לֶת","ear","shibbôl","أذن","شِبُّولَتْ"
"H7641","שִׁבֹּ֫לֶת","stream","shibbôl","تدفق","شِبُّولَتْ"
"H7641","שִׁבֹּ֫לֶת","ear","shibbôl","تدفق","شِبُّولَتْ"
"H7641","שִׁבֹּ֫לֶת","stream","shibbôl","أذن","فَرْعَا"
"H7641","שִׁבֹּ֫לֶת","ear","shibbôl","أذن","فَرْعَا"
